Name	Type	Region	PKG direct link	File Size
Kisou Ryouhei Gunhound EX	PSP	JP	http://zeusXXXXJP0037/NPJH50723_00/BHDOFLIeCCgMWBOSwXJiodaZzfUKmvISQCcLMIATWpiejXfTVJNBCGVTySlROWBztGVeHEiTQYCcFwMVSnhPllCXovRbSGyXwnJqk.pkg	390
Knights in the Nightmare	PSP	JP	http://zeusXXXXJP0005/NPJH50230_00/gmVWC79bM9SbhOcy9q5OtN8eFLaPknOw0TvdtEvtlLPbJBgEFq8VI9DH2wU3GwhxlfDp4SRni7ahgpWBA7sD3Lj5TMXUITX3vdyqN.pkg	303
Kotoba no Pazuru Moji Pittan	PSP	JP	http://zeusXXXXJP0700/NPJH50139_00/4lGXYM1wM3jL5ukscT0G863AoepScq2IS1ukPLa88mcsbbBf66CqsKcIMQNGGmU8EfdWlpNyQjyHKqJHJrM0xGVDARpU42nCJav7W.pkg	57
Kurohyou 2 ryugagotoku ashura-hen	PSP	JP	http://zeusXXXXJP0177/NPJH50562_00/sdIBVmsXjHEGirtxaqxHjhBdZvAhSdsPFoMatufjJqVzQiJawgmwLtToGdjGnjtWuKAiCmRmygDtuVbfbuOHxRpcwKYYGlDNteWHu.pkg	1502
Kurohyou ryugagotoku shin Fumi	PSP	JP	http://zeusXXXXJP0177/NPJH50333_00/ePl18RxF4ysNDJe1qElTjxiV1uP2fXgSuF7AvwudvHDVSjqGoJvkOssdYmnLUBgQi0ieMxR6oAXu7K4x0Sm3v9ods5TtENP2BUsYx.pkg	1040
Kusaimon 2 (BeitHell 2000)	PSP	JP	http://zeusXXXXJP9000/NPJG00078_00/BeXRyxFP6KtMIItLLMmtwjIqQ4IGv3vHva7CEuu0sWmMH6AEpmaIiRnF0GcXLONYwoNJJcXJPct1T0YLwbFIJLN7RLXOso3KMUjXr.pkg	8
L@ve once	PSP	JP	http://zeusXXXXJP0530/NPJH50724_00/bBYFwpazBhfJPrJoLjflOsZhzPaiVdYFRpTdyAwrSTDZnxzrgWLfHtGfVNfBRFHxpcqQBazoOTXuNIXEdGqRWgpvLGCCHldgFzbtw.pkg	1261
La Corda d'Oro	PSP	JP	http://zeusXXXXJP0106/NPJH50122_00/GThT4fIB1xxe2d6coyjEHQ7wvPkr3YCrwAJ3gpYvSe7pU6DTlCJESCmtrCDB5P637nYx0LP2T2RhDLWfpqafaQNuNVRcwXQViPebS.pkg	1493
La Pucelle: Ragnarok	PSP	JP	http://zeusXXXXJP0404/NPJH50201_00/xshJ84TMS2y0ojVWsqqATSDbYIxVwEssJplNkMHhT9uEDI03pVlL1pXOg1fA6YLN1ps2UqepqNe6hD7dxWhNNiwc894RFSH9CMJ6E.pkg	351
Last Ranker	PSP	JP	http://zeusXXXXJP0102/NPJH50290_00/mXrwkJHTBuPEAEwvXnOyvbwPAOqcEvhIoSSbrgsdjhRuJmUQMtKugKMmuGyfaKddGsVzBgeJuIJPgksYYdRPohxQvGbLjdRONByVh.pkg	778
Little Witch Parfait: Kuroneko Mahouten Monogatari	PSP	JP	http://zeusXXXXJP0168/NPJH00141_00/JP0168-NPJH00141_00-PERFAIT000000001_bg_1_e9497e5ed6d64a9ef21d6c58a022f6c0368df2c8.pkg	1025
LittleBigPlanet	PSP	JP	http://zeusXXXXJP9000/NPJG00073_00/EdgXMYskmxcKwltJt0EJnJnmkU14Q2XSSwOQvkqVwfMQaa13JiKLA6rDnSjymb90snYR30mIU4HG8BafrOWcbV9cXkADkkgAKbvqG.pkg	1326
LocoRoco	PSP	JP	http://zeusXXXXJP9000/NPJG00057_00/tpAHGedCSMKjd7cFyn6h86rEA5rsfnQUbiPrb7ngsrPnJq7Ka9RCWT7Ldph3tQgbme3UEYoKWEkDUins6snOP1i1op2WCWE8bBSwE.pkg	505
LocoRoco 2	PSP	JP	http://zeusXXXXJP9000/NPJG00011_00/sta9hbfdwRSTehihN2fClcWnBFLs9NlbYW04JNXRE8cRf0uF30fYecJU9kyBSJtmUv2X4W4EhwhCIELberFK1QdWvhRwqP7JOWKsE.pkg	1575
LocoRoco Midnight Carnival	PSP	JP	http://zeusXXXXJP9000/NPJG00034_00/OGaeWJ5U4GNM3SH9xwYqVf1Tr4dkQuqAPisX6uIvf7WdUNiscK9j2IarRt9AAHqEnB31mhUPv1YD0YIogEUipSRTee3iGlxfc3C9m.pkg	167
LocoRoco?(TRIAL) (Sushi Version) (DEMO)	PSP	JP	http://zeusXXXXJP9000/NPJG90002_00/JHbBbXtj97Qy8Rff3sKuroBm0M3dfMqTlRdIEP9g8xgq76K4L33OgcfNJ5N3MvxmCVyX4gMCKLawlM4jGtBS9iJBB9GauTGJsl3UX.pkg	7
LORD of APOCALYPSE (trial)	PSP	JP	http://aresXXXXJP0082/NPJH90280_00/YAmXrfObiRSaBTjbIeaqlhmsBdoGHAhPMynmxDvAqulGqxjmANvpQRIzCXkVMHUVUgkisNNUXikBTTqRSfrgdQlGqdbJCoLEatVnK.pkg	346
LORD of ARCANA - Chain of the Slayer - (TRIAL)	PSP	JP	http://aresXXXXJP0082/NPJH90151_00/CeNN7SGOmu0dKJbipWyvc0IBa4pMVOfcRr376hdQv9b5Gsp65IGkWjknInhqIOU3p4FUeSFhBGdGRSLLpE9Jk5lXcd2TaptnU4WP0.pkg	189
LORD of ARCANA (trial)	PSP	JP	http://aresXXXXJP0082/NPJH90134_00/kpKrtixHVi7rmThNswXCNE5Ji05hiXJrlD7FIgHeXr6qPkYQsMtO7uDSYj8ER8BxLIqVYY7eM8JbboKjqOQECgBjLkLQIQmCf10cp.pkg	99
LUNAR -HARMONY of SILVER STAR-	PSP	JP	http://zeusXXXXJP0747/NPJH50054_00/P2cHnRWAOOFbp2R2skopOBLEHW74Ik3p28bIKQUC9GQUK4ioJbMPvTDJtgUqMNO9Uw41w8EJt422FNhotqUEi4iuCb1SteRa5bwT8.pkg	835
LUNATIC DAWN 3	PSP	JP	http://zeusXXXXJP0011/NPJJ00029_00/JP0011-NPJJ00029_00-0000000000000001_bg_1_0307264684cf6fb2c41dfc64ac33901256fd428a.pkg	197
Machi ~ unmei no kosaten ~ tokubetsu-hen	PSP	JP	http://zeusXXXXJP0365/NPJH50598_00/pyEIEdNKBiAiLFxFzHwjJmQgXLhyafJJMvTwwImKfPYWTOrYrgCipDYNUiYrdSNTbbJZLqvvVmflxCTeayRpUQvOzEjHkXbBRGPLP.pkg	1446
MagusTale Eternity ~ Seikaiju to koisuru mahotsukai ~	PSP	JP	http://zeusXXXXJP0549/NPJH50835_00/QJnctywZNzfmFQfWICQdpNUwuEtTCdqPgPDRNilhjNEWmGGfRHPCuYZgZZcKvINZQIPPsxAaTeNiHtjjVAPCprEmhegoMvWqHUTau.pkg	1488
Mahou Shoujo Lyrical Nanoha A's Portable DL Magazine (Catalogue Binder)	PSP	JP	http://zeusXXXXJP0700/NPJH00031_00/irpeYRxC0TvBLMCV3TOMfv9kbTUhYXryrJTv0Jo2IP0Cv27WsoFisJ0cRolHORlk4dRYCQLpqFSdFEFGiTMN2iERJTiifYfstFow3.pkg	32
Mainichi Issho Portable	PSP	JP	http://zeusXXXXJP9002/NPJG00005_00/Hw0aEe6X7c7iYW5XT5YbatbscownErEHToQAdMeP8xoA6xlSFxBfDCLQ3mvn7X17rRYDJBkX1oxGLJgD42KHFPwPrg8pMrsiBq9Ea.pkg	49
Makai Kingdom: Portable	PSP	JP	http://zeusXXXXJP0404/NPJH50451_00/WrtNXQamAoAPeIkXhJAjEMfRoxnhXKEaBRFWKnTmiXLugUuogsoBkfVDxkqYcXMCPfqmimFKeJnXMXHLjyLXLTAuAJYKqXRgLgOCA.pkg	558
Makai Senki Disgaea 2 Portable	PSP	JP	http://zeusXXXXJP0404/NPJH50281_00/juLdhd9BtgJl2kseLaTtOWwf0pHLc6EjYSVTg9YaK8jHdT2Ks4HC5scn0wxnOuG1D6POwfTo1fdpywERsIiTDu1Gf6iSRKVBy7jC1.pkg	731
Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita (Best Price version)	PSP	JP	http://zeusXXXXJP0404/NPJH50150_00/Ojol71dOQ8E5XW3PXpd29cq1009TF5Jino6xjX1Xd0I3Lif3vQYfAN7W1Qvt8C3Ib9MNeYFVfRJIyeufQMiDaGlSoKqFT62BSe2SY.pkg	828
Makiwari 2 (BeitHell 2000)	PSP	JP	http://zeusXXXXJP9000/NPJG00077_00/743Rl0rLrE3hlc875T7LFKtQQCaRfkTlbKAFuqNAt6bovFl8bMi7eedqbCWCCGe7wxwJlCvGc7IOAO8a4lldiyM3wnn7wj2v6o0fG.pkg	7
Medal of Honor: Heroes	PSP	JP	http://zeusXXXXJP0006/NPJH50306_00/610ucgHfhqKtFTUVEmK5W6tClGiNbUciWOO7pTqmYmkul22quAJomj0HcYgoSpnP1bys5v5pvyQFsq8rU9IdhKnihSck68UtiNuMA.pkg	1349
Meido paradaisu ~ mezase! Meidonanbawan!~	PSP	JP	http://zeusXXXXJP0604/NPJH00099_00/YJjlRMxuiIkIjfaLZOZANUiUNXMVDyBOCPCssEfdhwPqVOUaCuhKHbfarTcKezwLkzZZZaRxIkzyONmmjYzMvvYoaBQLkoMEaRsQH.pkg	61
Memories Off	PSP	JP	http://zeusXXXXJP0745/NPJH50133_00/BVwJpG08YyAUPVKpyeqa5Ht7lYM74m6OJwW6quWmeGUw3KxhhuWos9l5P6jESAJGuDYCi1LtMSiX1QRioW3kI7Q3nWH4LBTbscamd.pkg	476
Memories Off ~ Sorekara ~	PSP	JP	http://zeusXXXXJP0745/NPJH50132_00/kGekdocpf9wS3i7kUOv12isHwq4vvCUfc6oEgQLk28te1y8AunSmDwFh24hPfwja4dCPn6p0F9TFnHTuufIKdlwW7ht0uIreJdQAa.pkg	1418
Memories Off ~Sorekara again~	PSP	JP	http://zeusXXXXJP0745/NPJH50392_00/uRtuuewURLPxTBNMGEmCiGGLpauywZJmYprLncJHRZruuWrDCwshvNCNktQBbTorsTRfEQhqhqWzkbolZcBHPUsUQWgfyiLLcicUw.pkg	726
Memories Off 2nd	PSP	JP	http://zeusXXXXJP0745/NPJH50131_00/EAI1WI3E8hAJbNGBYj56xYHPwwAj29uI8OGFIJVhvjyQPB7SEkVAitjx1Oh2Hv0rFDQCevdPXqM5BNiScSGjgsovc4L3Maq4eudRF.pkg	722
Memories Off 6 ~T-wave~	PSP	JP	http://zeusXXXXJP0745/NPJH50382_00/bGXfnaUwevornZXkoxpziNOaSgfvOKJhBAuGzPcmJqPFHKNLbOtNcFpuAXttRGjksULzOQdpFeWvHdRuHJyExaMusbBaOyKsjQBno.pkg	1221
Memories Off 6 Next Relation	PSP	JP	http://zeusXXXXJP0745/NPJH50553_00/lGNrjmXVPaNTvJDJrDtOXixzFgKORyvHAQRGIwKZaVLjyDtMglkWQCRONtwgRDTYCszjbrdcHkYZqDVyKtcHZHnrINTXJDTISqkkw.pkg	888
Memories Off AfterRain	PSP	JP	http://zeusXXXXJP0745/NPJH50417_00/aSgAavKBdWEqVvfpoptgzIGjSIbpRreGcEBIhtGKouUHAzOvKMStIFbpOqTxJnuVaSnGfNzuxjoTaJuGzlefpbvTwVmZGowzKxIbM.pkg	1087
Memories Off Charp 5 encore	PSP	JP	http://zeusXXXXJP0745/NPJH50391_00/ssagsfxFLQqriGLnbRxYSVqmHPkpqadCCBTaxOJttNFVFmLoatnxJbyJAVppFVFHQiDMSoWOBAslzxgEqmKtwqKQuXeSqbmmLXzlJ.pkg	712
Memories Off Charp 5 Togiretafirumu	PSP	JP	http://zeusXXXXJP0745/NPJH50130_00/IbAsYN3w7GGrpWNgi3w4eSQsSa6GFO3HuOm0gQGLt06aVLlrTLeNdKiwBJ1n0fMIMo3UQjwdFIbEAph4pDWxp1E42Bj2pYLuEXvJ9.pkg	953
METAL GEAR SOLID	PSP	JP	http://zeusXXXXJP0101/NPJJ00145_00/0YYaIuvnGQMbf0CHUDEVuVbNN4P5loYewTovg24lxdk5UTr8TVFHHItvJqYnb6TG7eXBmy6FwKYuH2QdAfefs3C6pDCJLLvMOxEo2.pkg	774
METAL GEAR SOLID INTEGRAL	PSP	JP	http://zeusXXXXJP0101/NPJJ00671_00/lTXrRNmwBWMgCFxLPRvvpNTGLuaKXnESsxTOapVhqZurAinLaLOYWIeEUdHsSKxanyfueOuokalOFeaUQhYHxMuGeJQlljfDypxXw.pkg	1071
Metal Gear Solid: Peace Walker	PSP	JP	http://zeusXXXXJP0101/NPJH50045_00/bR95yKSFA4kT7glIWt5O7qc6j1Wrb2nx1flvSmfje8h9kPbjH8j6ysCUwWvPOJ5ryvPPU3tAdbAnHjM0CpC4sXu9hXXFrjNFDhP19.pkg	1355
Metal Slug Complete	PSP	JP	http://zeusXXXXJP0576/NPJH50038_00/xdeLm3xtEtNgffCXEuPNHiEOlJrWU1MpqfbjU6yToALtV0nFfEh5qRqghhMhrgeSRqY11o2L5sWVloRMNmg2J2JPt2SI9rbDQ1j7i.pkg	1235
Metal Slug XX	PSP	JP	http://zeusXXXXJP0576/NPJH50044_00/9HhuANucKfH37dTK3Jrljuc7JIFk6HdkT1LP88aNaxKFt8SciJIBHVJI5dw2vT71oQetVXa8loVtYdmgOIPbDkd8YpHP2RAxbKbPc.pkg	177
Mimana Iyar Chronicle	PSP	JP	http://zeusXXXXJP0747/NPJH50094_00/x6T7Gs3SXmKEg7NMs9jpnRUqW9Gj0FcVc3hVbY6AF3poKqvBa5V3EYjPWHU4yKekiqOD8qGXWfl3j8vI9e0iEiAt4vjf5IJhQiD0I.pkg	560
Minna no Golf Portable 2	PSP	JP	http://zeusXXXXJP9000/NPJG00019_00/WmwLYQudA4JwI1weTBRcuwO0J0FLEqXm3B1ta3Y4g7O76aRpfVt8Y2Cu2R9BxImKOfrxGgfQjmPlqBqPaXsEehtkHQTr1bxaI1OhX.pkg	887
Minna no Sukkiri	PSP	JP	http://zeusXXXXJP9000/NPJG00022_00/T9xPsBq0cdqKasWEKgrFPoGYGCn1D29w4xHiAJJe3LMEXanrrGWqBFvQrJ5dDCXGESFkuqihDpouoY8K1kGjKM1Ymii9546e37VIK.pkg	302
Minna no Tennis Portable	PSP	JP	http://zeusXXXXJP9000/NPJG00036_00/7YrDwILwrrTHjvXDO6km6uB9SHMto9EF0E5Agq6JckIfTgO3rm79UXypWk41DKeavSbfXdAPhEpapChwgVfBJ9egRNS74BasFCoQj.pkg	1048
Misshitsu no Sacrifice	PSP	JP	http://zeusXXXXJP0367/NPJH50224_00/t4vp22WfSHq3OXK6N1dYVQGSwIKTheGk6hWoIOGBbiTN0OsCwpvXqOtUTFu28gTtmhD2k1T85PQdKqI07FPJFMp3cwE44Pr7hvuBK.pkg	483
Misshitsu no Sacrifice ~Jitka: Escape From a Sealed Facility~	PSP	JP	http://zeusXXXXJP0367/NPJH00065_00/dUHdLkF2wBLB3WFhFiMKCFtGiUHvIbbSPF5k540q9AB1ta7AhEnDlrTp20CbIBg8IlmCxgulWKpjWoPCdwjWuhWiMeISphETlQXcK.pkg	50
Misshitsu no Sacrifice: Miki High Tension Night	PSP	JP	http://zeusXXXXJP0367/NPJH00077_00/TGetWsqDPMxiETFcSSBIatUDKVvBgoDIrwyieLfTkPqNkrxpsOrNIhhLRzkOnIwQYUOLSEfTPJGVRUaDqzNZQvVUMSGrSTQumjNbO.pkg	64
MISSINGPARTS the TANTEI stories Complete	PSP	JP	http://zeusXXXXJP0404/NPJH50689_00/TuIrpwOxmoqMxKDeglmEOvyQvSFXTPuIKioHBKlHmDdTlForOVclGsFBnEYIETdPYyjCUbtJfqgLDUSbBtkFYblrfWxiYaOvJRjrv.pkg	1266
MonHun Nikki: Poka Poka Airou Mura	PSP	JP	http://zeusXXXXJP0102/NPJH50294_00/XdfoAZyinWWqyVTqkoFSVtVXazEMYnpujwqmVXVzhwfwVVbtiwbvvmMskoSkMOHhAECrVxFVKzPTTGBZeblwPHYLvjxIJPVqXpxpu.pkg	335
Monster Hunter Portable 2nd G	PSP	JP	http://zeusXXXXJP0102/NPJH50244_00/F3M0xAlwUQnPsGr1oVyJt4y90EhLL7f0uo2WRGi2P9A2jyBGxLqiwH03kclBQWFUunLTDY52AiwV1aeXlRxLNgaUVWKHG1kwnYRHv.pkg	801
Monster Hunter Portable 3rd	PSP	JP	http://zeusXXXXJP0102/NPJH55800_00/kRLahdryMpwFCncoWDHvPqZQffgKTpIklPSeBAzxOdNdISxkmeoQZjSNxVrrXwAdRPefkmmVudQLxygaBkfIISwdppODXQVnsWimH.pkg	1095
Muso Orochi PSP The Best	PSP	JP	http://zeusXXXXJP0106/NPJH50126_00/nb7BIYxd2fxkwMNf73HCvH8KXwJnYH1eqKPr9eOYTvgcvHj5QvOX5MFcoNHGQqxThRTI9uM4NsImUfhklU6ox0ss7ayOB4EqnDY94.pkg	784
MyStylist	PSP	JP	http://zeusXXXXJP9000/NPJG00126_00/CILEagJMEJDBYgoiDPLhZUeqOljSdSqFxBtwEReVIdYynuieXxwFSJjanlYLZVdkqgfRWrpoFiiZSsjmaRNTfsIDdrHjsQcTeOlPA.pkg	108
Nayuta no Kiseki	PSP	JP	http://zeusXXXXJP0425/NPJH50625_00/BcHsTBZfeSvQBBOGwDoOcZxBiAMORPpjkxnwEArdTAQkyPDXQZUouxHGMyzChDwoucRWTMDUgkXJSDfAUeXjTRivfBmPsdkImaLsm.pkg	527
NBA Live 10	PSP	JP	http://zeusXXXXJP0006/NPJH50084_00/wyQqeU2Q35rrl0FU3OLqUDETiE2CCa2LjO7TC5TvWpu5J2gWXo0ecm5peiSsv9bSHc8W7AAgjp0nNYD6xdkh1ScOmyARgnVEFOqjb.pkg	823
Need for Speed Most Wanted 5-1-0	PSP	JP	http://zeusXXXXJP0006/NPJH50301_00/27bFyonM9236J2L7GUrJ3tvl5UnAQtL2OfwDTJGlTtNN3pFeGW2fYugsKIXkqNWVj1GJ9rfgdNRG6kSXbGKRS44cQcj31k9ks1UWV.pkg	864
No Fate! ~Only the Power of Will~	PSP	JP	http://zeusXXXXJP0394/NPJH50360_00/JxrISeKBAme24wafKsUxKfcFjFU0fkhWoB7G8Mn4RK0MTOaWunwsSHi2LxeKPKLHWAX1T51tYD1G0S6aqC5mNJaxigl8daFKW7GBV.pkg	975
Omoide ni Kawaru-Kimi ~Memories Off~	PSP	JP	http://zeusXXXXJP0745/NPJH50129_00/veayk3gdmLJBxsyKpkGcBVenqtntnqqdg7o3MuxwW0L8hp9BmXGf56gXSoySO0GKJj0ay3W9g16QVGCDb4OsY1uSo0qbFssofMgtf.pkg	927
Onore no Shinzuru Michi o Yuke	PSP	JP	http://zeusXXXXJP0506/NPJH00003_00/oQcJuS1E6EuWk2bUvHMnTuFxaSsp420yvjjEACtoiGIbIlGbVM7nsaIuAtdK9e990gxuBng3LJ6tIGd3fH3orfUiG7h9pVRM6x009.pkg	116
Ore ni Hatarakette Iwaretemo Otsu	PSP	JP	http://zeusXXXXJP0016/NPJH00127_00/xJSRylSLQDIKKKZHrhmkpRWSiuSARycryrzsJCoCgJKEWplNTaTfxVWJUmhqmWSJJPrdhnmWrgqWUiZUQCPqlyMvTQWmpRhjvkaQr.pkg	195
Ore no Imouto ga Konnani Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai (Disc 2)	PSP	JP	http://zeusXXXXJP0700/NPJH50569_00/FyVudJjZpwSTIYJkEjJHBJYtTtOwUXaHhWsNNgCySSnJgEUvgjGSraMkQVEdVMcZsnKxITkZSrfYMWbfKtMEpztsmhgCoZlLvPLaG.pkg	1020
Ore no Imouto ga Konnani Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai (Disk 1)	PSP	JP	http://zeusXXXXJP0700/NPJH50568_00/udhjhqaHiNxvWbRrXhYgUFOaBpoLZDxnqIjFtMFXUQysFvYuHtWXxUizyQdjDrYZZSSyhzjkeBvRQkeNHGunxiGysLhPTrwPUQoKx.pkg	1144
Ore no Shikabane o Koete Yuke	PSP	JP	http://zeusXXXXJP9000/NPJG00124_00/XpnoSHHHuQiekuTvNvVqNdGBkuvyyDAbPFRWUjIWqSNYyldoaZVfxamudIokdlKswiktVZRUadrxQiFzaBZnMerFvHibmyHMZcJaX.pkg	52
Ore no Shikabane wo Koeteyuke	PSP	JP	http://zeusXXXXJP9000/NPJG00124_00/XpnoSHHHuQiekuTvNvVqNdGBkuvyyDAbPFRWUjIWqSNYyldoaZVfxamudIokdlKswiktVZRUadrxQiFzaBZnMerFvHibmyHMZcJaX.pkg	446
Otomeito Collection: Hiiro no Kakera Portable	PSP	JP	http://zeusXXXXJP0031/NPJH50616_00/BVXAHmOprcsJnUwphdrbfRlDQpNHKNDIWuqMDjdNZKsRXcrHefHDUFgrKlmDooSjDguOxhOcfzMTfynvggNexKEqNCwzYdhDinQhx.pkg	1258
PachiPara Slot+ Pachi-Slot Daiku no Gen-San: Ikuze! Honoo no Gen-Matsuri-Hen	PSP	JP	http://zeusXXXXJP0024/NPJH50610_00/dXCnQKQCtWbHrutirmSbGztxmMpgmyZXEkglJziNLKxmoFSYWLPNlXGgnBjPtHGlOuOwAYKrLDkECOCLcRsiHHezINrqhkqzzhqkF.pkg	1629
Pastel Chime Continue	PSP	JP	http://zeusXXXXJP0745/NPJH50550_00/ECtPEOLRCNnMjlqNgbZFjzVtaLxhwQngJuIHaghgjIAGPoXxuMlLkYMHSMxLVNjebbjCMKzffOyJexcjlBsCGepsLRHHfbGYsiOmi.pkg	1352
Patapon	PSP	JP	http://zeusXXXXJP9000/NPJG00054_00/HNUqnyaD2aIj3PuHNFH8CWcgUrRo7FBvlprabUiA1lyf5mjKcstSkofwOUE5Lb9wjqpFuQ6HFCokbccKnXMIFYS3crkCjxtgQTPCj.pkg	311
Patapon 2	PSP	JP	http://zeusXXXXJP9000/NPJG00010_00/CwcR4elL8ynH8DkGnUYJN9UUV5na5xgH4bOjDkA415d3lOcNsPnPDV6qXIAHnipXQv10ne05cIiXJ1OXgNLgi2lX4emYLFb6pLK1D.pkg	351
Patapon 3	PSP	JP	http://zeusXXXXJP9000/NPJG00122_00/WNjDsVkfoRgxnVZkRycueDqJdJJcnQPiveQJONfJnsgOUFxHKBGHglRznyHKTzqyAexGxayRPblFHCiGXBrBaUtuoahparyPqJumf.pkg	367
Persona (Atlus Best Collection)	PSP	JP	http://zeusXXXXJP0005/NPJH50265_00/rctClKON7MoRuv1cYvSrBcK5x4x306a9NGbacgCluCYHshkHe6LaWGPoOrfCodc6BiXb5kf6SJWtEGiBR7kRnsTstN4E77nYjxSfU.pkg	693
Persona 2: Batsu ETERNAL PUNISHMENT	PSP	JP	http://zeusXXXXJP0005/NPJH50581_00/MPDbRjRCMnchACmWjzWZBzeMaZpILsCIboxdkeZuOypePDoYNbyBbnXEqVLlPPmtfmfDsHNEMBQrsSNZQvQIXJoCgyTNmmGCzfsfL.pkg	851
Persona 2: Tsumi INNOCENT SIN	PSP	JP	http://zeusXXXXJP0005/NPJH50329_00/YIvfxNtJKljsngLWksDRnGDDgFlslfIpLdyKIYQgKkZArGzQgRErDhGsEAbNQOGvqMBgNApBnuiymoZAwRguahpdKobeVxjuMNguK.pkg	912
Persona 3 Portable	PSP	JP	http://zeusXXXXJP0005/NPJH50040_00/e8bCBuc9MfHCFoqIwD9fUKQGuHsiDQlm6CNpQDfbApOFlAywuAXSrU4cQpAQGXpFKF5r4B2pcvBVUxvWp7Xp7RuKywOD9oOTlfsaM.pkg	1145
Phantasy Star Portable 2	PSP	JP	http://zeusXXXXJP0177/NPJH50043_00/75UtE7kKK47qB3kTGBHghJn0561fAcrpRd5YwX9Px2IJMprewyP4dGdc4QssxPEY62U5qAd3FSKQScpIJPneeH55jGgnnqHpVxfge.pkg	1461
Phantasy Star Portable 2 Infinity	PSP	JP	http://zeusXXXXJP0177/NPJH50332_00/tZaaZufpjVeEzxUoqshYTPBNgOYKlOQdwtXwNnUcrdBFzzFAeVetXtRmzsMLbzOTpwUqNhSQpDqftiDwTaMyLwbzkDUhhBhSTmdgq.pkg	1467
Phantom Brave PORTABLE	PSP	JP	http://zeusXXXXJP0404/NPJH50331_00/7HoeoJYHB2dUUtMdYPoehOMpx5FcHUHCbYfhi8x4NvVWMlvjO6mwM2VV5a5NkIVr80C1YAsrMmFFu4yytobM5M7tw1Tw0aGWLAJGk.pkg	397
planetarian~ Chisana hoshi no yume ~	PSP	JP	http://zeusXXXXJP0548/NPJH50049_00/XCgVGOxhqorrR6AADc24DYEkKhL5Cu4OPtmXXGI9MXWOGmRpMWCAgopqWFINCY9IbuPc1uY0aOIH5wLF3hqqA9WaTqs9taLaHhYkK.pkg	273
pop'n music portable2	PSP	JP	http://zeusXXXXJP0101/NPJH50474_00/dsWALKpkNEtpEKPwjCPBrSftDyXtvWweAjAHbYJjDaMfCAMImoimGXDEXXxBWIQuLWjYVEOYGVrygKOXsddQeIUkCpmTVpFWaQYLP.pkg	1289
Princess Crown	PSP	JP	http://zeusXXXXJP0005/NPJH50218_00/6oXTNa94giKL7lKb501UBmOLtaDNkRaWM33xniM2OTvpvnS5vg8y9yRRDEjN0RJakO6LKVWTvIgTE3mjbtukOv5Flw1FPBptNEcpj.pkg	240
Princess Maker 4 Portable	PSP	JP	http://zeusXXXXJP0287/NPJH50069_00/DlEYXUo1uq4eYmfCWLYJ3WXVOvjQQ47LtnwShTKEgiuvb0OaRjEoO9ONoKrLcTHEGseEftQt9X1RdBCuxk7sjqHfImIu6K0bWt4Cn.pkg	740
Princess Maker 5 Portable	PSP	JP	http://zeusXXXXJP0287/NPJH50070_00/uKAPLWasWRuVUpTxSMd3PJfWJQUXjBepRvTuelwDsMXiwqV1bx6Pg2iKlvDeM0QFCth2Ne7s1eITiOjlqIwtkBq1b11Qb3avDsTF8.pkg	1148
Prinny 2: Toukou Yuugi! Akatsuki no Pantsu Daisakusenss!!	PSP	JP	http://zeusXXXXJP0404/NPJH50211_00/flna1sPLVn5sHq4j746rtNpkVUuK4xnQbwllAXTcxe8qbDXRIlwuGGCdFfQF3pexAObyujmBmpKijHMbSiatD3Vk7l09MMNtImarP.pkg	416
Prinny: Ore ga Shujinkou de Iinsuka?	PSP	JP	http://zeusXXXXJP0404/NPJH50118_00/wQa7vER6ajycYyxqEiageaWA49tF5Di8gUN2fFch7cYa868jcp81CIQCXSueRwwIwdeec5uy1NPRJ8NJyyiGh9AnSHL9KhYtlspIu.pkg	381
Puyo Puyo 7	PSP	JP	http://zeusXXXXJP0177/NPJH50075_00/km5KiYSUs9OrGA92TMrh6LW685fRnEq1RY3qn4BPEKnLKsAGnrOIRbPTYJitBW2wWtRCl9N3VrV3CngMck4F6qMR3mpGEvtALTKKO.pkg	172
Puyo Puyo Sun Ketteiban (JP)	PSP	JP	http://zeusXXXXJP0177/NPJJ00707_00/gEfDPvhhvyRozAfynNymLJDnnFhxcUTmrXOVNIqHkINQXsnWSgHuviMixKFofwjzOoEAyjcfMjFPSDgVRXWDpJglkUsiJPyLdwSKt.pkg	202
Puyo Puyo!! 20th Anniversary	PSP	JP	http://zeusXXXXJP0177/NPJH50492_00/ZpuHXlBcQUBmecHneUxcXeZvEhmiMVPrCFebopVoXSNltDetwRPNoaVTPIzjtjlRGCfXgRxWCtuaGMxrKEKDjrKFVlSdQlVghDMKT.pkg	840
Qruton	PSP	JP	http://zeusXXXXJP9000/NPJG00020_00/ag0G4ExMFTJnUw0CunsleYuqR8FvLjLME50GSXemWSDLJ5h9gmuGGG5owX58QyVGrWsIBeu6jELs4WkMGlVYTu7iLwF8jftN111Ug.pkg	26
Qruton (Trial Ver.)	PSP	JP	http://zeusXXXXJP9000/NPJG90052_00/uwdeLYWBBVCwYROJyg3IQGsHwd769NH9wUTNdqgmrFPuBDhS8KFJ3NNvYHa3wjIehFFxVX76VYX6PM3pDHqHDgY6WRCdNHea4XtL0.pkg	21
